gene_ids,feature_id,feature_types,genome,n_cells_by_counts,mean_counts,log1p_mean_counts,pct_dropout_by_counts,total_counts,log1p_total_counts,n_cells,feature_name
ENSG00000166135,ENSG00000166135,Gene Expression,GRCh38,1600,0.6702312,0.5129621,53.75722543352601,2319.0,7.7493224,1600,HIF1AN
ENSG00000119906,ENSG00000119906,Gene Expression,GRCh38,1002,0.3716763,0.31603357,71.04046242774567,1286.0,7.160069,1002,SLF2
ENSG00000095539,ENSG00000095539,Gene Expression,GRCh38,415,0.13901734,0.1301659,88.0057803468208,481.0,6.177944,415,SEMA4G
ENSG00000107815,ENSG00000107815,Gene Expression,GRCh38,377,0.116763,0.11043432,89.10404624277457,404.0,6.003887,377,TWNK
ENSG00000107816,ENSG00000107816,Gene Expression,GRCh38,2190,1.0950867,0.73959494,36.70520231213873,3789.0,8.240121,2190,LZTS2
ENSG00000107819,ENSG00000107819,Gene Expression,GRCh38,1304,0.53294796,0.42719266,62.31213872832371,1844.0,7.5202346,1304,SFXN3
ENSG00000107821,ENSG00000107821,Gene Expression,GRCh38,1042,0.40231213,0.3381224,69.88439306358381,1392.0,7.239215,1042,KAZALD1
ENSG00000166167,ENSG00000166167,Gene Expression,GRCh38,1750,0.79277456,0.58376443,49.42196531791907,2743.0,7.917172,1750,BTRC
ENSG00000166171,ENSG00000166171,Gene Expression,GRCh38,892,0.30867052,0.26901174,74.21965317919074,1068.0,6.9744787,892,DPCD
ENSG00000166169,ENSG00000166169,Gene Expression,GRCh38,1370,0.5349711,0.42851156,60.404624277456655,1851.0,7.5240216,1370,POLL
ENSG00000107829,ENSG00000107829,Gene Expression,GRCh38,2698,1.7612717,1.0156913,22.02312138728324,6094.0,8.715224,2698,FBXW4
ENSG00000107833,ENSG00000107833,Gene Expression,GRCh38,974,0.3615607,0.3086316,71.84971098265895,1251.0,7.132498,974,NPM3
ENSG00000198408,ENSG00000198408,Gene Expression,GRCh38,2911,2.4,1.2237755,15.867052023121387,8304.0,9.024613,2911,OGA
ENSG00000120049,ENSG00000120049,Gene Expression,GRCh38,642,0.20924856,0.18999913,81.44508670520231,724.0,6.5861716,642,KCNIP2
ENSG00000120029,ENSG00000120029,Gene Expression,GRCh38,1578,0.6644509,0.50949526,54.39306358381503,2299.0,7.7406645,1578,ARMH3
ENSG00000166189,ENSG00000166189,Gene Expression,GRCh38,820,0.28641617,0.2518602,76.30057803468209,991.0,6.899723,820,HPS6
ENSG00000198728,ENSG00000198728,Gene Expression,GRCh38,2858,2.06474,1.1199627,17.39884393063584,7144.0,8.874168,2858,LDB1
ENSG00000148840,ENSG00000148840,Gene Expression,GRCh38,1082,0.4083815,0.34244117,68.72832369942196,1413.0,7.254178,1082,PPRC1
ENSG00000107862,ENSG00000107862,Gene Expression,GRCh38,2366,1.383526,0.8685809,31.618497109826592,4787.0,8.473868,2366,GBF1
ENSG00000077150,ENSG00000077150,Gene Expression,GRCh38,1735,0.8947977,0.63911206,49.855491329479776,3096.0,8.038189,1735,NFKB2
ENSG00000059915,ENSG00000059915,Gene Expression,GRCh38,283,0.0867052,0.083150364,91.82080924855491,300.0,5.7071104,283,PSD
ENSG00000107872,ENSG00000107872,Gene Expression,GRCh38,1070,0.3783237,0.32086805,69.07514450867052,1309.0,7.1777825,1070,FBXL15
ENSG00000107874,ENSG00000107874,Gene Expression,GRCh38,2170,1.1520231,0.7664084,37.28323699421965,3986.0,8.290794,2170,CUEDC2
ENSG00000138111,ENSG00000138111,Gene Expression,GRCh38,163,0.048265897,0.04713727,95.28901734104046,167.0,5.123964,163,MFSD13A
ENSG00000138107,ENSG00000138107,Gene Expression,GRCh38,2161,1.0364162,0.7111915,37.543352601156066,3586.0,8.185072,2161,ACTR1A
ENSG00000107882,ENSG00000107882,Gene Expression,GRCh38,1378,0.5534682,0.44049,60.17341040462427,1915.0,7.557995,1378,SUFU
ENSG00000171206,ENSG00000171206,Gene Expression,GRCh38,2811,2.165607,1.1523448,18.757225433526013,7493.0,8.921858,2811,TRIM8
ENSG00000138175,ENSG00000138175,Gene Expression,GRCh38,2081,0.99710983,0.69170105,39.85549132947976,3450.0,8.14642,2081,ARL3
ENSG00000156398,ENSG00000156398,Gene Expression,GRCh38,778,0.2748555,0.24283284,77.51445086705202,951.0,6.858565,778,SFXN2
ENSG00000166272,ENSG00000166272,Gene Expression,GRCh38,2031,1.0176301,0.7019236,41.300578034682076,3521.0,8.166784,2031,WBP1L
ENSG00000166275,ENSG00000166275,Gene Expression,GRCh38,1781,0.8867052,0.634832,48.52601156069364,3068.0,8.029107,1781,BORCS7
ENSG00000214435,ENSG00000214435,Gene Expression,GRCh38,793,0.26907516,0.2382884,77.08092485549133,931.0,6.8373327,793,AS3MT
ENSG00000148842,ENSG00000148842,Gene Expression,GRCh38,907,0.31849712,0.27649254,73.78612716763006,1102.0,7.005789,907,CNNM2
ENSG00000076685,ENSG00000076685,Gene Expression,GRCh38,2149,1.1965318,0.78687966,37.89017341040463,4140.0,8.328692,2149,NT5C2
ENSG00000156374,ENSG00000156374,Gene Expression,GRCh38,283,0.084682085,0.08128694,91.82080924855491,293.0,5.68358,283,PCGF6
ENSG00000148835,ENSG00000148835,Gene Expression,GRCh38,284,0.086416185,0.08288438,91.79190751445087,299.0,5.7037826,284,TAF5
ENSG00000148843,ENSG00000148843,Gene Expression,GRCh38,1185,0.44710982,0.36956835,65.7514450867052,1547.0,7.344719,1185,PDCD11
ENSG00000138172,ENSG00000138172,Gene Expression,GRCh38,1161,0.41445085,0.34674138,66.4450867052023,1434.0,7.26892,1161,CALHM2
ENSG00000107954,ENSG00000107954,Gene Expression,GRCh38,169,0.05115607,0.049890578,95.11560693641619,177.0,5.1817837,169,NEURL1
ENSG00000107957,ENSG00000107957,Gene Expression,GRCh38,2406,1.3034682,0.8344159,30.462427745664744,4510.0,8.414274,2406,SH3PXD2A
ENSG00000107960,ENSG00000107960,Gene Expression,GRCh38,932,0.3283237,0.28391775,73.0635838150289,1136.0,7.0361485,932,STN1
ENSG00000065613,ENSG00000065613,Gene Expression,GRCh38,2067,0.9760116,0.68108046,40.26011560693642,3377.0,8.125039,2067,SLK
ENSG00000065618,ENSG00000065618,Gene Expression,GRCh38,1279,0.633526,0.4907409,63.03468208092485,2192.0,7.6930256,1279,COL17A1
ENSG00000156384,ENSG00000156384,Gene Expression,GRCh38,427,0.13439307,0.12609777,87.65895953757226,465.0,6.1441855,427,SFR1
ENSG00000197748,ENSG00000197748,Gene Expression,GRCh38,217,0.06416185,0.062187497,93.72832369942196,222.0,5.4071717,217,CFAP43
ENSG00000148834,ENSG00000148834,Gene Expression,GRCh38,2533,1.5936416,0.9530629,26.791907514450862,5514.0,8.615227,2533,GSTO1
ENSG00000065621,ENSG00000065621,Gene Expression,GRCh38,451,0.14450867,0.13497543,86.96531791907515,500.0,6.216606,451,GSTO2
ENSG00000148841,ENSG00000148841,Gene Expression,GRCh38,833,0.30375722,0.26525027,75.92485549132948,1051.0,6.9584484,833,ITPRIP
ENSG00000120051,ENSG00000120051,Gene Expression,GRCh38,81,0.023410404,0.023140583,97.65895953757226,81.0,4.406719,81,CFAP58
ENSG00000108018,ENSG00000108018,Gene Expression,GRCh38,138,0.043063585,0.04216214,96.01156069364161,149.0,5.0106354,138,SORCS1
ENSG00000108039,ENSG00000108039,Gene Expression,GRCh38,1621,0.7398844,0.55381864,53.150289017341045,2560.0,7.848153,1621,XPNPEP1
ENSG00000148700,ENSG00000148700,Gene Expression,GRCh38,2266,1.2872832,0.82736474,34.50867052023121,4454.0,8.401782,2266,ADD3
ENSG00000119950,ENSG00000119950,Gene Expression,GRCh38,2802,1.8511561,1.0477246,19.017341040462433,6405.0,8.76499,2802,MXI1
ENSG00000119953,ENSG00000119953,Gene Expression,GRCh38,1564,0.63786125,0.49339128,54.79768786127168,2207.0,7.6998425,1564,SMNDC1
ENSG00000108055,ENSG00000108055,Gene Expression,GRCh38,1687,0.73236996,0.5494904,51.24277456647399,2534.0,7.837949,1687,SMC3
ENSG00000150593,ENSG00000150593,Gene Expression,GRCh38,2938,2.950289,1.3737887,15.086705202312134,10208.0,9.231025,2938,PDCD4
ENSG00000214413,ENSG00000214413,Gene Expression,GRCh38,1502,0.62052023,0.48274723,56.589595375722546,2147.0,7.672292,1502,BBIP1
ENSG00000108061,ENSG00000108061,Gene Expression,GRCh38,1481,0.5947977,0.46674687,57.19653179190751,2058.0,7.629976,1481,SHOC2
ENSG00000150594,ENSG00000150594,Gene Expression,GRCh38,192,0.058959536,0.057286855,94.45086705202313,204.0,5.32301,192,ADRA2A
ENSG00000119927,ENSG00000119927,Gene Expression,GRCh38,531,0.16705203,0.15448093,84.65317919075144,578.0,6.3613024,531,GPAM
ENSG00000197142,ENSG00000197142,Gene Expression,GRCh38,898,0.33612716,0.28977525,74.04624277456648,1163.0,7.0596175,898,ACSL5
ENSG00000023041,ENSG00000023041,Gene Expression,GRCh38,1997,1.0291908,0.7076371,42.28323699421965,3561.0,8.178078,1997,ZDHHC6
ENSG00000151532,ENSG00000151532,Gene Expression,GRCh38,1930,0.8919075,0.6375856,44.21965317919076,3086.0,8.034955,1930,VTI1A
ENSG00000148737,ENSG00000148737,Gene Expression,GRCh38,2412,1.3395953,0.84997797,30.28901734104046,4635.0,8.441607,2412,TCF7L2
ENSG00000165806,ENSG00000165806,Gene Expression,GRCh38,1013,0.38786128,0.32776392,70.72254335260115,1342.0,7.202661,1013,CASP7
ENSG00000198924,ENSG00000198924,Gene Expression,GRCh38,650,0.21445087,0.19429201,81.21387283236994,742.0,6.610696,650,DCLRE1A
ENSG00000196865,ENSG00000196865,Gene Expression,GRCh38,1392,0.5453757,0.43526706,59.76878612716763,1887.0,7.5432734,1392,NHLRC2
ENSG00000043591,ENSG00000043591,Gene Expression,GRCh38,167,0.05,0.048790164,95.17341040462428,173.0,5.159055,167,ADRB1
ENSG00000165813,ENSG00000165813,Gene Expression,GRCh38,1791,0.83410406,0.6065561,48.236994219653184,2886.0,7.967973,1791,CCDC186
ENSG00000165816,ENSG00000165816,Gene Expression,GRCh38,979,0.38901734,0.32859656,71.70520231213872,1346.0,7.205635,979,VWA2
ENSG00000169129,ENSG00000169129,Gene Expression,GRCh38,1289,0.51763004,0.41714993,62.74566473988439,1791.0,7.4910874,1289,AFAP1L2
ENSG00000099204,ENSG00000099204,Gene Expression,GRCh38,2050,1.1190752,0.7509798,40.7514450867052,3872.0,8.261785,2050,ABLIM1
ENSG00000151553,ENSG00000151553,Gene Expression,GRCh38,1348,0.5358381,0.42907625,61.04046242774566,1854.0,7.52564,1348,FAM160B1
ENSG00000165832,ENSG00000165832,Gene Expression,GRCh38,721,0.2419075,0.21664852,79.16184971098265,837.0,6.731018,721,TRUB1
ENSG00000107518,ENSG00000107518,Gene Expression,GRCh38,3085,3.1526012,1.4237349,10.838150289017346,10908.0,9.297343,3085,ATRNL1
ENSG00000151892,ENSG00000151892,Gene Expression,GRCh38,1556,0.6222543,0.48381674,55.02890173410404,2153.0,7.6750817,1556,GFRA1
ENSG00000165863,ENSG00000165863,Gene Expression,GRCh38,150,0.04566474,0.044652797,95.66473988439307,158.0,5.0689044,150,C10orf82
ENSG00000188316,ENSG00000188316,Gene Expression,GRCh38,60,0.017919075,0.01776042,98.26589595375722,62.0,4.1431346,60,ENO4
ENSG00000187164,ENSG00000187164,Gene Expression,GRCh38,2171,1.2647399,0.8174599,37.25433526011561,4376.0,8.384119,2171,SHTN1
ENSG00000165646,ENSG00000165646,Gene Expression,GRCh38,191,0.06387283,0.061915863,94.47976878612717,221.0,5.4026775,191,SLC18A2
ENSG00000165650,ENSG00000165650,Gene Expression,GRCh38,1156,0.41763005,0.3489865,66.58959537572254,1445.0,7.2765565,1156,PDZD8
ENSG00000107560,ENSG00000107560,Gene Expression,GRCh38,1720,0.70520234,0.5336838,50.28901734104046,2440.0,7.8001633,1720,RAB11FIP2
ENSG00000165669,ENSG00000165669,Gene Expression,GRCh38,2451,1.4254335,0.8860103,29.161849710982658,4932.0,8.503702,2451,FAM204A
ENSG00000151893,ENSG00000151893,Gene Expression,GRCh38,1904,0.8907514,0.63697433,44.97109826589596,3082.0,8.033658,1904,CACUL1
ENSG00000188613,ENSG00000188613,Gene Expression,GRCh38,83,0.024566473,0.02426957,97.60115606936417,85.0,4.454347,83,NANOS1
ENSG00000107581,ENSG00000107581,Gene Expression,GRCh38,3284,4.34711,1.6765562,5.086705202312136,15041.0,9.618602,3284,EIF3A
ENSG00000119979,ENSG00000119979,Gene Expression,GRCh38,1747,0.82427746,0.601184,49.50867052023121,2852.0,7.956126,1747,DENND10
ENSG00000183605,ENSG00000183605,Gene Expression,GRCh38,1329,0.5283237,0.4241715,61.58959537572255,1828.0,7.5115247,1329,SFXN4
ENSG00000165672,ENSG00000165672,Gene Expression,GRCh38,1949,0.9265896,0.6557514,43.67052023121387,3206.0,8.0730915,1949,PRDX3
ENSG00000198873,ENSG00000198873,Gene Expression,GRCh38,884,0.29797688,0.2608068,74.45086705202313,1031.0,6.939254,884,GRK5
ENSG00000151923,ENSG00000151923,Gene Expression,GRCh38,2196,1.2092485,0.7926524,36.53179190751445,4184.0,8.339262,2196,TIAL1
ENSG00000151929,ENSG00000151929,Gene Expression,GRCh38,2198,1.1601156,0.77016175,36.47398843930636,4014.0,8.297792,2198,BAG3
ENSG00000198825,ENSG00000198825,Gene Expression,GRCh38,1576,0.6387283,0.49392053,54.45086705202312,2210.0,7.7012,1576,INPP5F
ENSG00000197771,ENSG00000197771,Gene Expression,GRCh38,1858,0.8540462,0.61737037,46.30057803468208,2955.0,7.9915924,1858,MCMBP
ENSG00000107651,ENSG00000107651,Gene Expression,GRCh38,1559,0.69104046,0.525344,54.94219653179191,2391.0,7.7798853,1559,SEC23IP
ENSG00000203805,ENSG00000203805,Gene Expression,GRCh38,103,0.029768785,0.029334297,97.02312138728324,103.0,4.644391,103,PLPP4
ENSG00000120008,ENSG00000120008,Gene Expression,GRCh38,2002,0.97225434,0.6791772,42.138728323699425,3364.0,8.121183,2002,WDR11
ENSG00000066468,ENSG00000066468,Gene Expression,GRCh38,1327,0.5268786,0.42322552,61.64739884393063,1823.0,7.508787,1327,FGFR2
ENSG00000107669,ENSG00000107669,Gene Expression,GRCh38,1552,0.67398846,0.5152091,55.14450867052023,2332.0,7.7549105,1552,ATE1
ENSG00000107672,ENSG00000107672,Gene Expression,GRCh38,1882,0.94566476,0.6656037,45.60693641618497,3272.0,8.093462,1882,NSMCE4A
ENSG00000138162,ENSG00000138162,Gene Expression,GRCh38,2270,1.5809249,0.9481478,34.39306358381503,5470.0,8.607217,2270,TACC2
ENSG00000138152,ENSG00000138152,Gene Expression,GRCh38,66,0.019653179,0.019462548,98.09248554913295,68.0,4.2341065,66,BTBD16
ENSG00000107679,ENSG00000107679,Gene Expression,GRCh38,1750,0.7601156,0.5653795,49.42196531791907,2630.0,7.875119,1750,PLEKHA1
ENSG00000166033,ENSG00000166033,Gene Expression,GRCh38,2867,2.280058,1.1878611,17.138728323699425,7889.0,8.9733515,2867,HTRA1
ENSG00000213185,ENSG00000213185,Gene Expression,GRCh38,356,0.11242775,0.106544785,89.71098265895954,389.0,5.966147,356,FAM24B
ENSG00000119965,ENSG00000119965,Gene Expression,GRCh38,290,0.08930636,0.08554113,91.61849710982659,309.0,5.7365723,290,C10orf88
ENSG00000179988,ENSG00000179988,Gene Expression,GRCh38,293,0.09104046,0.08713179,91.53179190751445,315.0,5.755742,293,PSTK
ENSG00000095574,ENSG00000095574,Gene Expression,GRCh38,1199,0.45433527,0.37454894,65.34682080924856,1572.0,7.3607397,1199,IKZF5
ENSG00000196177,ENSG00000196177,Gene Expression,GRCh38,1138,0.4199422,0.35061616,67.10982658959537,1453.0,7.2820735,1138,ACADSB
ENSG00000154473,ENSG00000154473,Gene Expression,GRCh38,2111,1.0702312,0.7276603,38.98843930635838,3703.0,8.217169,2111,BUB3
ENSG00000121898,ENSG00000121898,Gene Expression,GRCh38,1179,0.47398844,0.38797194,65.92485549132948,1640.0,7.403061,1179,CPXM2
ENSG00000182022,ENSG00000182022,Gene Expression,GRCh38,1004,0.36560693,0.31159896,70.98265895953757,1265.0,7.1436176,1004,CHST15
ENSG00000065154,ENSG00000065154,Gene Expression,GRCh38,2642,1.6546242,0.9763031,23.641618497109828,5725.0,8.652773,2642,OAT
ENSG00000107902,ENSG00000107902,Gene Expression,GRCh38,838,0.28236994,0.24870989,75.78034682080926,977.0,6.8855095,838,LHPP
ENSG00000189319,ENSG00000189319,Gene Expression,GRCh38,1306,0.49942195,0.40507966,62.25433526011561,1728.0,7.4552984,1306,FAM53B
ENSG00000203791,ENSG00000203791,Gene Expression,GRCh38,1686,0.71791905,0.54111373,51.27167630057803,2484.0,7.818028,1686,EEF1AKMT2
ENSG00000165660,ENSG00000165660,Gene Expression,GRCh38,685,0.22196531,0.20046048,80.20231213872833,768.0,6.645091,685,ABRAXAS2
ENSG00000019995,ENSG00000019995,Gene Expression,GRCh38,1458,0.58930635,0.46329767,57.861271676300575,2039.0,7.620705,1458,ZRANB1
ENSG00000107938,ENSG00000107938,Gene Expression,GRCh38,1127,0.41069365,0.34408152,67.42774566473987,1421.0,7.2598195,1127,EDRF1
ENSG00000188690,ENSG00000188690,Gene Expression,GRCh38,1169,0.4312139,0.35852295,66.21387283236994,1492.0,7.3085427,1169,UROS
ENSG00000107949,ENSG00000107949,Gene Expression,GRCh38,1479,0.6375722,0.4932148,57.25433526011561,2206.0,7.6993895,1479,BCCIP
ENSG00000089876,ENSG00000089876,Gene Expression,GRCh38,1015,0.3800578,0.32212538,70.66473988439306,1315.0,7.182352,1015,DHX32
ENSG00000203780,ENSG00000203780,Gene Expression,GRCh38,120,0.035549134,0.03493185,96.53179190751445,123.0,4.8202815,120,FANK1
ENSG00000148848,ENSG00000148848,Gene Expression,GRCh38,50,0.014450867,0.014347448,98.55491329479769,50.0,3.9318256,50,ADAM12
ENSG00000150760,ENSG00000150760,Gene Expression,GRCh38,2345,1.2765896,0.82267857,32.22543352601156,4417.0,8.393442,2345,DOCK1
ENSG00000188916,ENSG00000188916,Gene Expression,GRCh38,78,0.023988439,0.023705237,97.7456647398844,83.0,4.4308167,78,INSYN2A
ENSG00000132334,ENSG00000132334,Gene Expression,GRCh38,718,0.24537572,0.21943727,79.2485549132948,849.0,6.7452364,718,PTPRE
ENSG00000148773,ENSG00000148773,Gene Expression,GRCh38,73,0.022254335,0.02201032,97.89017341040463,77.0,4.356709,73,MKI67
ENSG00000170430,ENSG00000170430,Gene Expression,GRCh38,1047,0.3864162,0.32672215,69.73988439306358,1337.0,7.198931,1047,MGMT
ENSG00000108001,ENSG00000108001,Gene Expression,GRCh38,222,0.066763006,0.06462883,93.58381502890174,231.0,5.4467373,222,EBF3
ENSG00000237489,ENSG00000237489,Gene Expression,GRCh38,607,0.19739884,0.18015157,82.45664739884393,683.0,6.527958,607,C10orf143
ENSG00000108010,ENSG00000108010,Gene Expression,GRCh38,1066,0.383237,0.3244264,69.1907514450867,1326.0,7.190676,1066,GLRX3
ENSG00000176769,ENSG00000176769,Gene Expression,GRCh38,228,0.0699422,0.067604624,93.41040462427745,242.0,5.4930615,228,TCERG1L
ENSG00000175470,ENSG00000175470,Gene Expression,GRCh38,1791,0.83294797,0.60592556,48.236994219653184,2882.0,7.9665866,1791,PPP2R2D
ENSG00000176171,ENSG00000176171,Gene Expression,GRCh38,450,0.14306359,0.13371202,86.9942196531792,495.0,6.206576,450,BNIP3
ENSG00000188385,ENSG00000188385,Gene Expression,GRCh38,364,0.112716764,0.10680456,89.47976878612717,390.0,5.9687076,364,JAKMIP3
ENSG00000151640,ENSG00000151640,Gene Expression,GRCh38,230,0.06820809,0.065982565,93.35260115606935,236.0,5.46806,230,DPYSL4
ENSG00000165752,ENSG00000165752,Gene Expression,GRCh38,298,0.09017341,0.08633678,91.38728323699422,312.0,5.7462034,298,STK32C
ENSG00000148814,ENSG00000148814,Gene Expression,GRCh38,725,0.2419075,0.21664852,79.04624277456648,837.0,6.731018,725,LRRC27
ENSG00000171813,ENSG00000171813,Gene Expression,GRCh38,569,0.19132948,0.1750699,83.5549132947977,662.0,6.496775,569,PWWP2B
ENSG00000068383,ENSG00000068383,Gene Expression,GRCh38,1821,0.8297688,0.60418963,47.36994219653179,2871.0,7.962764,1821,INPP5A
ENSG00000171811,ENSG00000171811,Gene Expression,GRCh38,64,0.018786127,0.018611846,98.15028901734104,65.0,4.189655,64,CFAP46
ENSG00000171798,ENSG00000171798,Gene Expression,GRCh38,225,0.06618497,0.064086825,93.4971098265896,229.0,5.4380794,225,KNDC1
ENSG00000151650,ENSG00000151650,Gene Expression,GRCh38,402,0.12803468,0.1204769,88.38150289017341,443.0,6.0958247,402,VENTX
ENSG00000130640,ENSG00000130640,Gene Expression,GRCh38,2105,1.0803468,0.73253465,39.16184971098266,3738.0,8.226574,2105,TUBGCP2
ENSG00000198546,ENSG00000198546,Gene Expression,GRCh38,795,0.26069364,0.23166208,77.02312138728324,902.0,6.8057227,795,ZNF511
ENSG00000148803,ENSG00000148803,Gene Expression,GRCh38,399,0.12427746,0.11714057,88.46820809248554,430.0,6.066108,399,FUOM
ENSG00000127884,ENSG00000127884,Gene Expression,GRCh38,2539,1.7179191,0.99986655,26.61849710982659,5944.0,8.690306,2539,ECHS1
ENSG00000148832,ENSG00000148832,Gene Expression,GRCh38,578,0.18526012,0.16996226,83.29479768786128,641.0,6.464588,578,PAOX
ENSG00000148824,ENSG00000148824,Gene Expression,GRCh38,2122,1.115318,0.7492051,38.67052023121387,3859.0,8.258423,2122,MTG1
ENSG00000214279,ENSG00000214279,Gene Expression,GRCh38,599,0.19306359,0.17652445,82.6878612716763,668.0,6.505784,599,SCART1
ENSG00000130649,ENSG00000130649,Gene Expression,GRCh38,301,0.0916185,0.08766146,91.30057803468208,317.0,5.7620516,301,CYP2E1
ENSG00000171772,ENSG00000171772,Gene Expression,GRCh38,180,0.054624278,0.05318457,94.79768786127167,189.0,5.247024,180,SYCE1
ENSG00000177951,ENSG00000177951,Gene Expression,GRCh38,2801,2.1803467,1.1569903,19.04624277456647,7544.0,8.92864,2801,BET1L
ENSG00000177963,ENSG00000177963,Gene Expression,GRCh38,2249,1.1748555,0.7769622,35.0,4065.0,8.310415,2249,RIC8A
ENSG00000142082,ENSG00000142082,Gene Expression,GRCh38,1070,0.4037572,0.33915237,69.07514450867052,1397.0,7.242798,1070,SIRT3
ENSG00000185627,ENSG00000185627,Gene Expression,GRCh38,2717,2.0803468,1.1250422,21.473988439306357,7198.0,8.881698,2717,PSMD13
ENSG00000142102,ENSG00000142102,Gene Expression,GRCh38,1347,0.5560694,0.44216302,61.06936416184971,1924.0,7.562681,1347,PGGHG
ENSG00000185201,ENSG00000185201,Gene Expression,GRCh38,3248,3.7812138,1.5646944,6.127167630057806,13083.0,9.479145,3248,IFITM2
ENSG00000185885,ENSG00000185885,Gene Expression,GRCh38,1608,0.7234104,0.54430515,53.52601156069364,2503.0,7.8256445,1608,IFITM1
ENSG00000142089,ENSG00000142089,Gene Expression,GRCh38,3441,9.474855,2.3489776,0.5491329479768825,32783.0,10.397696,3441,IFITM3
ENSG00000182272,ENSG00000182272,Gene Expression,GRCh38,328,0.1,0.09531018,90.52023121387283,346.0,5.8493247,328,B4GALNT4
ENSG00000184363,ENSG00000184363,Gene Expression,GRCh38,713,0.2598266,0.2309741,79.39306358381502,899.0,6.802395,713,PKP3
ENSG00000185187,ENSG00000185187,Gene Expression,GRCh38,1745,0.78208095,0.57778174,49.566473988439306,2706.0,7.9035964,1745,SIGIRR
ENSG00000185101,ENSG00000185101,Gene Expression,GRCh38,271,0.08208092,0.078885965,92.16763005780346,284.0,5.652489,271,ANO9
ENSG00000174915,ENSG00000174915,Gene Expression,GRCh38,906,0.316763,0.27517647,73.81502890173411,1096.0,7.0003343,906,PTDSS2
ENSG00000023191,ENSG00000023191,Gene Expression,GRCh38,2874,2.0589595,1.1180749,16.936416184971105,7124.0,8.871365,2874,RNH1
ENSG00000174775,ENSG00000174775,Gene Expression,GRCh38,1689,0.78526014,0.57956415,51.1849710982659,2717.0,7.9076514,1689,HRAS
ENSG00000161328,ENSG00000161328,Gene Expression,GRCh38,229,0.067919075,0.06571197,93.38150289017341,235.0,5.463832,229,LRRC56
ENSG00000185522,ENSG00000185522,Gene Expression,GRCh38,151,0.045953758,0.044929158,95.63583815028902,159.0,5.075174,151,LMNTD2
ENSG00000099849,ENSG00000099849,Gene Expression,GRCh38,258,0.0800578,0.07701456,92.54335260115607,277.0,5.627621,258,RASSF7
ENSG00000070047,ENSG00000070047,Gene Expression,GRCh38,2115,1.0219653,0.70407,38.8728323699422,3536.0,8.171034,2115,PHRF1
ENSG00000185507,ENSG00000185507,Gene Expression,GRCh38,511,0.17485549,0.16114515,85.23121387283237,605.0,6.40688,511,IRF7
ENSG00000070031,ENSG00000070031,Gene Expression,GRCh38,90,0.02716763,0.02680514,97.39884393063583,94.0,4.553877,90,SCT
ENSG00000069696,ENSG00000069696,Gene Expression,GRCh38,402,0.12485549,0.11765458,88.38150289017341,432.0,6.070738,402,DRD4
ENSG00000177030,ENSG00000177030,Gene Expression,GRCh38,1568,0.69104046,0.525344,54.68208092485549,2391.0,7.7798853,1568,DEAF1
ENSG00000177106,ENSG00000177106,Gene Expression,GRCh38,1585,0.7843931,0.5790783,54.190751445086704,2714.0,7.906547,1585,EPS8L2
ENSG00000177042,ENSG00000177042,Gene Expression,GRCh38,1226,0.49479768,0.40199086,64.56647398843931,1712.0,7.4460015,1226,TMEM80
ENSG00000177156,ENSG00000177156,Gene Expression,GRCh38,2377,1.4881502,0.91153955,31.30057803468208,5149.0,8.546752,2377,TALDO1
ENSG00000177225,ENSG00000177225,Gene Expression,GRCh38,2016,0.982948,0.6845846,41.73410404624277,3401.0,8.132119,2016,GATD1
ENSG00000177542,ENSG00000177542,Gene Expression,GRCh38,758,0.26473987,0.23486647,78.09248554913295,916.0,6.8211074,758,SLC25A22
ENSG00000274897,ENSG00000274897,Gene Expression,GRCh38,57,0.016763005,0.016624058,98.35260115606937,58.0,4.0775375,57,PANO1
ENSG00000177595,ENSG00000177595,Gene Expression,GRCh38,1050,0.3820809,0.32359028,69.65317919075144,1322.0,7.1876574,1050,PIDD1
ENSG00000177666,ENSG00000177666,Gene Expression,GRCh38,2550,1.5971098,0.9543992,26.300578034682076,5526.0,8.6174,2550,PNPLA2
ENSG00000177685,ENSG00000177685,Gene Expression,GRCh38,802,0.32745665,0.28326482,76.82080924855491,1133.0,7.0335064,802,CRACR2B
ENSG00000177697,ENSG00000177697,Gene Expression,GRCh38,3143,3.1407514,1.4208772,9.161849710982661,10867.0,9.293578,3143,CD151
ENSG00000177700,ENSG00000177700,Gene Expression,GRCh38,3131,3.5898843,1.5238549,9.50867052023121,12421.0,9.427224,3131,POLR2L
ENSG00000214063,ENSG00000214063,Gene Expression,GRCh38,2171,1.0971098,0.7405601,37.25433526011561,3796.0,8.241966,2171,TSPAN4
ENSG00000177830,ENSG00000177830,Gene Expression,GRCh38,2323,1.2942196,0.8303927,32.861271676300575,4478.0,8.407155,2323,CHID1
ENSG00000183020,ENSG00000183020,Gene Expression,GRCh38,2340,1.2959538,0.8311483,32.36994219653179,4484.0,8.408494,2340,AP2A2
ENSG00000078902,ENSG00000078902,Gene Expression,GRCh38,2234,1.2592486,0.8150323,35.43352601156069,4357.0,8.379768,2234,TOLLIP
ENSG00000174672,ENSG00000174672,Gene Expression,GRCh38,71,0.021387283,0.021161783,97.94797687861272,74.0,4.317488,71,BRSK2
ENSG00000182208,ENSG00000182208,Gene Expression,GRCh38,1865,0.817341,0.59737444,46.09826589595376,2828.0,7.9476786,1865,MOB2
